#Aperture(m), Duration(hours), a, b
0.8, 9.2, 0.0001491215807020056, 0.44563959532712794
0.8, 9.3, 0.0001481582378909227, 0.44573204969474733
0.8, 9.4, 0.00014765101177697908, 0.4453398097292329
0.8, 9.5, 0.00014684234432714384, 0.4453804880505389
0.8, 9.6, 0.00014605073548876454, 0.4454187126128612
0.8, 9.7, 0.00014520792838380409, 0.4454830813705271
0.8, 9.8, 0.00014443679140012781, 0.44552185821559914
0.8, 9.9, 0.00014376861627203322, 0.44552109824176306
0.8, 10.0, 0.00014305452848302797, 0.44554397994034
0.8, 10.1, 0.00014230035571375084, 0.4455881670292278
0.8, 10.2, 0.00014158355619606504, 0.4456205019526999
0.8, 10.3, 0.00014083844424261888, 0.4456692347456485
0.8, 10.4, 0.0001402119607892461, 0.44567020825128667
0.8, 10.5, 0.00013960786824477976, 0.44539582525202065
0.8, 10.6, 0.0001389864887445859, 0.4454040443881337
0.8, 10.7, 0.00013832676403592784, 0.4454327481601213
0.8, 10.8, 0.00013771894734697812, 0.44544199968444925
0.8, 10.9, 0.00013694955369354317, 0.44552688538801355
0.8, 11.0, 0.00013637058568965053, 0.4455302202039777
0.8, 11.1, 0.0001357420386841708, 0.4455591818103352
0.8, 11.2, 0.00013514974951604042, 0.445575090337941
0.8, 11.3, 0.00013450890375591956, 0.44561630052403883
0.8, 11.4, 0.00013389692321409905, 0.4456478046375315
0.8, 11.5, 0.0001333176026265421, 0.44566758708925797
0.8, 11.6, 0.00013281783623991493, 0.4454100579709893
0.8, 11.7, 0.00013226172622106215, 0.4454270295389436
0.8, 11.8, 0.00013169700376246022, 0.4454509052238925
0.8, 11.9, 0.000131192891723216, 0.44544942224120576
0.8, 12.0, 0.00013050880868528797, 0.4455351790901097
0.8, 12.1, 0.00012996147625192136, 0.44555981793806604
0.8, 12.2, 0.00012947220007313704, 0.44555981949584716
0.8, 12.3, 0.0001288983029382096, 0.44560270794254725
0.8, 12.4, 0.0001283938886494837, 0.4456152059883854
0.8, 12.5, 0.0001278563940420751, 0.445646304085722
0.8, 12.6, 0.00012736756148365235, 0.4456566942295505
0.8, 12.7, 0.00012699769703940968, 0.44538968287069286
0.8, 12.8, 0.00012646111841017212, 0.4454295870789645
0.8, 12.9, 0.00012593504194530444, 0.44546711925351806
0.8, 13.0, 0.00012542489444423605, 0.4454994754719962
0.8, 13.1, 0.00012500616157396774, 0.44548943718640144
0.8, 13.2, 0.00012443151968389307, 0.44555837754295746
0.8, 13.3, 0.0001239832242025343, 0.4455676555607715
0.8, 13.4, 0.00012351589923861793, 0.44558858177936816
0.8, 13.5, 0.00012307212886159224, 0.4456001268524132
0.8, 13.6, 0.00012256299495988488, 0.4456465069456517
0.8, 13.7, 0.00012211909540431535, 0.4456626126861819
0.8, 13.8, 0.00012181340742370585, 0.4454066121824336
0.8, 13.9, 0.00012136385711298659, 0.445431050003513
0.8, 14.0, 0.00012090090941301303, 0.44546440425481953
0.8, 14.1, 0.00012043099525104657, 0.4455036039806988
0.8, 14.2, 0.00012003805336902256, 0.44550566430089844
0.8, 14.3, 0.00011961480171666537, 0.4455251681757594
0.8, 14.4, 0.00011915552860155555, 0.44556520494271673
0.8, 14.5, 0.00011873533197855064, 0.4455872517249896
0.8, 14.6, 0.00011830951711225302, 0.4456142251457174
0.8, 14.7, 0.00011795089766657622, 0.44560823871758604
0.8, 14.8, 0.00011747695001624525, 0.44566415777051926
0.8, 14.9, 0.0001172347094858596, 0.4454113647544758
0.8, 15.0, 0.00011682143949114606, 0.4454404812523455
0.8, 15.1, 0.00011645514612085094, 0.44544677822915085
0.8, 15.2, 0.00011600712356449951, 0.4454979225948904
0.8, 15.3, 0.00011563302594071134, 0.4455119614149809
0.8, 15.4, 0.00011524970023354347, 0.44553261032864594
0.8, 15.5, 0.00011487894141674073, 0.44554831149286794
0.8, 15.6, 0.00011446339093670267, 0.44558971075992104
0.8, 15.7, 0.00011408942266138417, 0.44561063776722304
0.8, 15.8, 0.0001137501495762659, 0.44561457546142774
0.8, 15.9, 0.00011339696881364889, 0.44562759427020004
0.8, 16.0, 0.00011311522303308583, 0.44542691569922666
0.8, 16.1, 0.00011276085012279577, 0.44544469665565006
0.8, 16.2, 0.00011243106172121258, 0.4454506606805854
0.8, 16.3, 0.00011206091096148107, 0.4454802764810701
0.8, 16.4, 0.00011166285449409553, 0.4455267512108808
0.8, 16.5, 0.00011133645760356705, 0.4455355387747417
0.8, 16.6, 0.00011098653586518763, 0.4455587962482319
0.8, 16.7, 0.00011069385967813138, 0.4455518377301026
0.8, 16.8, 0.00011028592912610072, 0.44561030455442213
0.8, 16.9, 0.00010998664304883196, 0.4456099231751205
0.8, 17.0, 0.00010965626737748863, 0.44562828506263746
0.8, 17.1, 0.00010945129613963123, 0.4454126296294213
0.8, 17.2, 0.00010908253822635804, 0.4454560773446421
0.8, 17.3, 0.00010875771821302456, 0.4454763863232355
0.8, 17.4, 0.00010845333397930142, 0.44548655176309054
0.8, 17.5, 0.00010809774094960546, 0.4455270048875741
0.8, 17.6, 0.00010780553841168283, 0.4455329781866641
0.8, 17.7, 0.00010748028341887353, 0.44555907572834225
0.8, 17.8, 0.00010719875887123115, 0.4455615315442292
0.8, 17.9, 0.00010685668321894811, 0.44559991121708165
0.8, 18.0, 0.000106540830527232, 0.4456246818016385
0.8, 18.1, 0.00010626536822196716, 0.44562747917738543
0.8, 18.2, 0.00010604586476853612, 0.44544390892294133
0.8, 18.3, 0.00010573763194821241, 0.44546876362568516
0.8, 18.4, 0.00010544476526794967, 0.4454859923817079
0.8, 18.5, 0.00010519044706690867, 0.44548196668412976
0.8, 18.6, 0.00010488377700905351, 0.4455096808148084
0.8, 18.7, 0.00010458620427057375, 0.44553327110034935
0.8, 18.8, 0.00010430196929618984, 0.4455502880772549
0.8, 18.9, 0.00010399657205961476, 0.44558101326188104
0.8, 19.0, 0.00010374813747365623, 0.4455792560469003
0.8, 19.1, 0.0001034377181854886, 0.4456152574033697
0.8, 19.2, 0.00010317092270835578, 0.44562667939703365
0.8, 19.3, 0.0001029766099300028, 0.4454496216845263
0.8, 19.4, 0.00010273210776268105, 0.44545050889356874
0.8, 19.5, 0.00010242281297100055, 0.44549116046916853
0.8, 19.6, 0.00010217978755405241, 0.44549329177788954
0.8, 19.7, 0.00010190791583516477, 0.4455138050006527
0.8, 19.8, 0.00010164566406605587, 0.44552959795448277
0.8, 19.9, 0.00010137206697691309, 0.4455532858746069
0.8, 20.0, 0.00010109957687495507, 0.44557745603424204
0.85, 0.3, 0.0007988047836907827, 0.44652003727062956
0.85, 0.4, 0.0006843972241051268, 0.44717677766898717
0.85, 0.5, 0.0005954332167109986, 0.44887206004024666
0.85, 0.6, 0.0005772037878108547, 0.4404412903118955
0.85, 0.7, 0.0005274469413780042, 0.4418782536199691
0.85, 0.8, 0.0004919087604524388, 0.44254812766190565
0.85, 0.9, 0.00046198015110369744, 0.44316779252472865
0.85, 1.0, 0.0004399882833439218, 0.4432384258893637
0.85, 1.1, 0.00041958924341565287, 0.44348340492790406
0.85, 1.2, 0.0003993482415849689, 0.4440618801277126
0.85, 1.3, 0.0003821217605356808, 0.44449330260089814
0.85, 1.4, 0.0003663252980845053, 0.4449676599217795
0.85, 1.5, 0.00035375260941949933, 0.44513147827661204
0.85, 1.6, 0.00034338583125479507, 0.44509709742749826
0.85, 1.7, 0.00033772409226235636, 0.4426990730398377
0.85, 1.8, 0.0003282692648083911, 0.44286884495782314
0.85, 1.9, 0.00031827619376812913, 0.44326937246327014
0.85, 2.0, 0.0003105646899489115, 0.44334778119516827
0.85, 2.1, 0.0003022922020026255, 0.44364041717528674
0.85, 2.2, 0.0002940381958742266, 0.4440337097476569
0.85, 2.3, 0.00028780149799289683, 0.44409751448525653
0.85, 2.4, 0.0002817608722190358, 0.44419639904686503
0.85, 2.5, 0.0002758845068438452, 0.44433211173622766
0.85, 2.6, 0.0002705818749883745, 0.44440769640966193
0.85, 2.7, 0.0002650927027841781, 0.44458883659935344
0.85, 2.8, 0.0002631316390653344, 0.4429951416186634
0.85, 2.9, 0.00025754319361762074, 0.4433382671383741
0.85, 3.0, 0.00025266190375110493, 0.4435684407197867
0.85, 3.1, 0.0002485028311227213, 0.4436716018123178
0.85, 3.2, 0.00024451590582529173, 0.44377499247913876
0.85, 3.3, 0.0002408399666760956, 0.44384056714279163
0.85, 3.4, 0.0002372902024164678, 0.44391157759127103
0.85, 3.5, 0.0002333708296460335, 0.4441155903425138
0.85, 3.6, 0.00023039790171774366, 0.4441057942882299
0.85, 3.7, 0.0002270468267457181, 0.4442281331655544
0.85, 3.8, 0.00022345596612604045, 0.4444485462298928
0.85, 3.9, 0.00022218625028164462, 0.4433347605361889
0.85, 4.0, 0.00021906217613788044, 0.4434984784704609
0.85, 4.1, 0.00021644374287419014, 0.44354721656110885
0.85, 4.2, 0.00021348736324026623, 0.44371700107289574
0.85, 4.3, 0.00021115077161416277, 0.44373293430140265
0.85, 4.4, 0.00020881321350140695, 0.44377039016369474
0.85, 4.5, 0.00020616551599791962, 0.44392093933052273
0.85, 4.6, 0.00020353351625302388, 0.4440893869997836
0.85, 4.7, 0.00020118781819488107, 0.4441932555909085
0.85, 4.8, 0.00019916202130778528, 0.44421876800869287
0.85, 4.9, 0.0001970982335564923, 0.4442738323705664
0.85, 5.0, 0.00019584984289117515, 0.4435253348205994
0.85, 5.1, 0.00019420818852520494, 0.4434892885460735
0.85, 5.2, 0.0001920407992863579, 0.4436350967175766
0.85, 5.3, 0.00019026855202593023, 0.44367068979263546
0.85, 5.4, 0.00018829796046723198, 0.4437849755434745
0.85, 5.5, 0.00018640446693123346, 0.44388959907526554
0.85, 5.6, 0.00018462086084517014, 0.4439727186630263
0.85, 5.7, 0.00018278639912974824, 0.44408669892725616
0.85, 5.8, 0.00018140982987447586, 0.4440599433739759
0.85, 5.9, 0.00017986141619345125, 0.4441030153334167
0.85, 6.0, 0.00017822089788578288, 0.44418965044638786
0.85, 6.1, 0.00017750339436862993, 0.44350591752462665
0.85, 6.2, 0.00017579885811881902, 0.44364322733309364
0.85, 6.3, 0.0001743305317924301, 0.44371032397514093
0.85, 6.4, 0.00017285051134367115, 0.4437923159626242
0.85, 6.5, 0.0001715462709376723, 0.44382195074339437
0.85, 6.6, 0.00017023718946038158, 0.44386311356203023
0.85, 6.7, 0.00016898418716271779, 0.4438934809210321
0.85, 6.8, 0.0001675944726396476, 0.44398283826922574
0.85, 6.9, 0.00016653098198128022, 0.44396184736374633
0.85, 7.0, 0.0001649445586872215, 0.44414261038474817
0.85, 7.1, 0.00016377322523418832, 0.44417908168382303
0.85, 7.2, 0.00016329034701376607, 0.44357222303592164
0.85, 7.3, 0.0001619831019538546, 0.44367973987390286
0.85, 7.4, 0.0001609197325511505, 0.44370294778802133
0.85, 7.5, 0.0001597203229000392, 0.44378563330639337
0.85, 7.6, 0.0001586910392520171, 0.4438106564485602
0.85, 7.7, 0.00015774656001709596, 0.4438097228291003
0.85, 7.8, 0.00015661646742848767, 0.44388786595352886
0.85, 7.9, 0.00015546503005573896, 0.44398171542380155
0.85, 8.0, 0.00015444423223549315, 0.44403137670096676
0.85, 8.1, 0.0001534624038939599, 0.44407224863794376
0.85, 8.2, 0.00015252798478428183, 0.4441005064367309
0.85, 8.3, 0.00015195515943379627, 0.44364842309371094
0.85, 8.4, 0.00015113054804872294, 0.4436471899105643
0.85, 8.5, 0.00015012114793103463, 0.4437267977819766
0.85, 8.6, 0.00014927489905584672, 0.44374571430526755
0.85, 8.7, 0.00014825626950286047, 0.44384110213881967
0.85, 8.8, 0.00014738179499580059, 0.4438829856356879
0.85, 8.9, 0.0001465692323111943, 0.4439044252029535
0.85, 9.0, 0.0001456363134814618, 0.44398160349891136
0.85, 9.1, 0.0001448140535110276, 0.4440177546282773
0.85, 9.2, 0.00014408932153951495, 0.4440174313024588
0.85, 9.3, 0.00014323848651326572, 0.44407562006700046
0.85, 9.4, 0.00014284322932244987, 0.4436426657500512
0.85, 9.5, 0.00014194988138031578, 0.4437310211022528
0.85, 9.6, 0.0001412204423298271, 0.44375369572273715
0.85, 9.7, 0.0001405083607744306, 0.44377322371957656
0.85, 9.8, 0.00013964576010442418, 0.4438630948547061
0.85, 9.9, 0.0001390098424632179, 0.44385792685194775
0.85, 10.0, 0.000138243428310719, 0.44391444988843626
0.85, 10.1, 0.0001375555218582241, 0.44394050608946906
0.85, 10.2, 0.0001368795936657338, 0.44396528533143714
0.85, 10.3, 0.00013606372625965356, 0.4440568227398527
0.85, 10.4, 0.0001354350701090457, 0.44406839642229606
0.85, 10.5, 0.0001350319506500145, 0.4437121046350243
0.85, 10.6, 0.00013445222903118542, 0.4437106333602923
0.85, 10.7, 0.0001338046391055465, 0.44374368959371285
0.85, 10.8, 0.00013310009707967027, 0.4438065833109214
0.85, 10.9, 0.00013249514694094595, 0.44382736261436756
0.85, 11.0, 0.0001319570067411338, 0.44382048090135257
0.85, 11.1, 0.0001313077766287865, 0.44386855277556225
0.85, 11.2, 0.00013057909697854756, 0.4439574862011562
0.85, 11.3, 0.00012993915159350305, 0.44400851417513676
0.85, 11.4, 0.00012944302156583717, 0.44399495564595803
0.85, 11.5, 0.00012883206638616477, 0.4440389836287344
0.85, 11.6, 0.0001285039442627968, 0.4437076147181694
0.85, 11.7, 0.00012801010468519673, 0.44370338300528883
0.85, 11.8, 0.0001274097233032174, 0.4437531399927934
0.85, 11.9, 0.0001268690515364056, 0.4437773031990228
0.85, 12.0, 0.0001262472502697923, 0.44384361574603554
0.85, 12.1, 0.00012570308756119935, 0.44387543598180146
0.85, 12.2, 0.00012518389289428562, 0.44389797836787864
0.85, 12.3, 0.00012463380024453985, 0.4439384265876069
0.85, 12.4, 0.00012409051193198531, 0.4439785208057987
0.85, 12.5, 0.00012365634642071594, 0.4439672881714543
0.85, 12.6, 0.00012309239401841698, 0.4440230682866048
0.85, 12.7, 0.0001228627736734523, 0.4436922633967553
0.85, 12.8, 0.00012224645137550686, 0.4437807864784828
0.85, 12.9, 0.00012180426443647173, 0.443784926835986
0.85, 13.0, 0.00012136250622612254, 0.44379113726337793
0.85, 13.1, 0.00012082107425623982, 0.4438502671346213
0.85, 13.2, 0.00012038461615555189, 0.4438586735578967
0.85, 13.3, 0.00011986974401069459, 0.4439094000039934
0.85, 13.4, 0.00011942930620291843, 0.4439245073407806
0.85, 13.5, 0.00011899676792847897, 0.4439378317460074
0.85, 13.6, 0.00011846110688291864, 0.44400655198820493
0.85, 13.7, 0.00011805177727476362, 0.44401243208540014
0.85, 13.8, 0.0001177751521707469, 0.4437466192397138
0.85, 13.9, 0.00011736526285373132, 0.44375813841959894
0.85, 14.0, 0.00011698156057214283, 0.44375801062453624
0.85, 14.1, 0.0001164767907377181, 0.44382353568662336
0.85, 14.2, 0.00011607976519446435, 0.4438345763401257
0.85, 14.3, 0.00011565297861913332, 0.4438633615651935
0.85, 14.4, 0.00011526644323620949, 0.4438728368892111
0.85, 14.5, 0.00011479274307430115, 0.44393068027195604
0.85, 14.6, 0.00011436649869377046, 0.4439653995715928
0.85, 14.7, 0.00011400300870270457, 0.4439685148978024
0.85, 14.8, 0.00011357347179239255, 0.4440090214932321
0.85, 14.9, 0.00011337741464962752, 0.4437356555773068
0.85, 15.0, 0.00011297664995567611, 0.4437654347678144
0.85, 15.1, 0.00011260662651597701, 0.4437802684212232
0.85, 15.2, 0.00011223465028850944, 0.4437980110130768
0.85, 15.3, 0.00011180720323010692, 0.44384784167821395
0.85, 15.4, 0.00011139625275056984, 0.44389065991235915
0.85, 15.5, 0.00011107366191716565, 0.4438866351167335
0.85, 15.6, 0.00011067909525178323, 0.4439240354967391
0.85, 15.7, 0.0001103272620417079, 0.4439395413422647
0.85, 15.8, 0.00011000263365308039, 0.44394156867002477
0.85, 15.9, 0.00010960703416055303, 0.44398481999666756
0.85, 16.0, 0.00010943949472491767, 0.44372548633705666
0.85, 16.1, 0.00010899053211456501, 0.44380281634844604
0.85, 16.2, 0.00010868545703535996, 0.4438010831622326
0.85, 16.3, 0.000108360726375564, 0.44381194463805496
0.85, 16.4, 0.00010798733307287299, 0.4438519035393429
0.85, 16.5, 0.00010767379773696988, 0.443859475289733
0.85, 16.6, 0.00010731273730408613, 0.4438956716655527
0.85, 16.7, 0.00010700509672455745, 0.44390286566969267
0.85, 16.8, 0.00010667597026389942, 0.44392389535418686
0.85, 16.9, 0.00010629568668032402, 0.4439757327989021
0.85, 17.0, 0.00010598790848666278, 0.44398745078781543
0.85, 17.1, 0.00010578668851344742, 0.4437736087209382
0.85, 17.2, 0.00010549751923395524, 0.4437779993421765
0.85, 17.3, 0.00010521543223143943, 0.4437796399827538
0.85, 17.4, 0.0001048795868830373, 0.4438139599536853
0.85, 17.5, 0.00010456587886389462, 0.4438367998261328
0.85, 17.6, 0.00010423059742212079, 0.4438736826556367
0.85, 17.7, 0.00010391419435137649, 0.4439008263776229
0.85, 17.8, 0.00010361943395255573, 0.4439166633917165
0.85, 17.9, 0.0001032974779424569, 0.44394991639420023
0.85, 18.0, 0.00010300598844969534, 0.4439664646864606
0.85, 18.1, 0.00010272156233376187, 0.4439800335997924
0.85, 18.2, 0.00010258709457525088, 0.44375000750374693
0.85, 18.3, 0.00010228169282440802, 0.4437792670073443
0.85, 18.4, 0.00010200396011774778, 0.4437931251703562
0.85, 18.5, 0.00010172600909314608, 0.44380837797349615
0.85, 18.6, 0.00010137723618079632, 0.4438675176839762
0.85, 18.7, 0.00010110371741082107, 0.4438826194624912
0.85, 18.8, 0.00010086902031512872, 0.4438752784412691
0.85, 18.9, 0.00010055961885954028, 0.4439145322397925
0.85, 19.0, 0.00010029320989278175, 0.44392881574703996
0.85, 19.1, 0.00010000803312986239, 0.4439557016453677
0.85, 19.2, 9.974859772773682e-05, 0.4439680459099097
0.85, 19.3, 9.96352699268061e-05, 0.4437451239185812
0.85, 19.4, 9.929587482705953e-05, 0.44380935882835104
0.85, 19.5, 9.904531627069126e-05, 0.44382010025211743
0.85, 19.6, 9.882041357670385e-05, 0.4438159582140004
0.85, 19.7, 9.853602804819118e-05, 0.44384979702709054
0.85, 19.8, 9.829047662389211e-05, 0.44386061700656737
0.85, 19.9, 9.802623275894994e-05, 0.4438841372116993
0.85, 20.0, 9.777866356062206e-05, 0.44389830977429523
0.9, 0.3, 0.0007496598598763982, 0.446893279951164
0.9, 0.4, 0.0006604688415292038, 0.4458422758794487
0.9, 0.5, 0.000584904196211026, 0.44645279505326874
0.9, 0.6, 0.0005685518089511688, 0.43785137696066634
0.9, 0.7, 0.0005141498418526488, 0.4399268149233263
0.9, 0.8, 0.00048250332348811006, 0.4402140307897678
0.9, 0.9, 0.00045287023462424773, 0.44087264526126924
0.9, 1.0, 0.00042997346271998494, 0.44113445008281
0.9, 1.1, 0.00040468190398448254, 0.4421840975448711
0.9, 1.2, 0.0003868677705742133, 0.44249156127856193
0.9, 1.3, 0.00037235555313064106, 0.44256554473253396
0.9, 1.4, 0.0003581508390076212, 0.44283608475401093
0.9, 1.5, 0.0003448015641994403, 0.4431866931300145
0.9, 1.6, 0.00033402680063800773, 0.44327562126024667
0.9, 1.7, 0.00033037553989798975, 0.44053107787171025
0.9, 1.8, 0.0003195476740149889, 0.4410033258913189
0.9, 1.9, 0.0003104233367481293, 0.44128402977862546
0.9, 2.0, 0.00030204645499965627, 0.4415361448452962
0.9, 2.1, 0.0002946975841658099, 0.4416847383868055
0.9, 2.2, 0.00028762209700964074, 0.441870635262675
0.9, 2.3, 0.0002798578611542899, 0.44229720075049767
0.9, 2.4, 0.0002741871298809486, 0.442350806340788
0.9, 2.5, 0.00026839481993753544, 0.4425034960996679
0.9, 2.6, 0.0002635159982033974, 0.4425141078334539
0.9, 2.7, 0.0002576441890459493, 0.44281998782091364
0.9, 2.8, 0.00025585882096608513, 0.44119677336544044
0.9, 2.9, 0.0002509621418680627, 0.4414090878353135
0.9, 3.0, 0.0002470105420598986, 0.44143938811410555
0.9, 3.1, 0.0002420349174634589, 0.44177203542084453
0.9, 3.2, 0.00023838911223674552, 0.44181465284251337
0.9, 3.3, 0.00023443611193867234, 0.44197666283447157
0.9, 3.4, 0.00023073870866819845, 0.44211195839746104
0.9, 3.5, 0.00022713035188908878, 0.4422609085730148
0.9, 3.6, 0.0002236740756125483, 0.4424051855872122
0.9, 3.7, 0.0002210747163986206, 0.44234625183023524
0.9, 3.8, 0.00021794096697096317, 0.4424649864993483
0.9, 3.9, 0.00021623234234131893, 0.4414835630092783
0.9, 4.0, 0.00021338615598226287, 0.4415916307244065
0.9, 4.1, 0.00021097094213417002, 0.44160102796981265
0.9, 4.2, 0.0002081438026059007, 0.4417549314446913
0.9, 4.3, 0.00020541063964200294, 0.4419062036031867
0.9, 4.4, 0.0002029437859477514, 0.44200192745864486
0.9, 4.5, 0.00020043796066351253, 0.44213198162550904
0.9, 4.6, 0.00019842993466160378, 0.4421303798185644
0.9, 4.7, 0.0001958331544544647, 0.44233100733234215
0.9, 4.8, 0.00019414004695348535, 0.4422683893083082
0.9, 4.9, 0.00019189165519822892, 0.44239905459831214
0.9, 5.0, 0.00019111198307728393, 0.4415104214332642
0.9, 5.1, 0.00018887860018550364, 0.4416787181513722
0.9, 5.2, 0.00018705991864449912, 0.4417298094415173
0.9, 5.3, 0.00018517816592640888, 0.44181686168241385
0.9, 5.4, 0.00018355462300806956, 0.44183309079647753
0.9, 5.5, 0.00018137368754729227, 0.4420508704550587
0.9, 5.6, 0.00017968653606840841, 0.4421173661237358
0.9, 5.7, 0.00017826730436686463, 0.4421053321893251
0.9, 5.8, 0.00017666115459585895, 0.44217008276828684
0.9, 5.9, 0.00017521880556209876, 0.442190300239819
0.9, 6.0, 0.00017343685598202805, 0.4423417183521517
0.9, 6.1, 0.00017281673326036045, 0.44163002031414755
0.9, 6.2, 0.0001713713161177229, 0.44169103572913115
0.9, 6.3, 0.00017007051401632896, 0.44171104469151384
0.9, 6.4, 0.00016837048187483546, 0.44188595442716433
0.9, 6.5, 0.00016712620432796798, 0.44190622922691614
0.9, 6.6, 0.00016578830894534166, 0.44197048560227037
0.9, 6.7, 0.00016449079019545474, 0.44202953863992067
0.9, 6.8, 0.0001631125471303313, 0.44212846859775107
0.9, 6.9, 0.0001619577186590365, 0.44215281493138275
0.9, 7.0, 0.00016080202051696306, 0.4421861428248925
0.9, 7.1, 0.00015961584353958732, 0.4422395519219397
0.9, 7.2, 0.00015902428393179798, 0.44167897127568434
0.9, 7.3, 0.00015780183488394171, 0.441766744396466
0.9, 7.4, 0.0001567812304403998, 0.44178406259619774
0.9, 7.5, 0.00015568151043487068, 0.44183969600734857
0.9, 7.6, 0.0001544744074309148, 0.4419454658146161
0.9, 7.7, 0.0001534161583647668, 0.4419999819730249
0.9, 7.8, 0.00015241919269579448, 0.44203707881854376
0.9, 7.9, 0.00015158671721791952, 0.4420145411310132
0.9, 8.0, 0.00015037029381606253, 0.44215416382181616
0.9, 8.1, 0.00014947089557777732, 0.4421719207784396
0.9, 8.2, 0.00014852630206961198, 0.44221434933890513
0.9, 8.3, 0.00014815846753484584, 0.4416834553941936
0.9, 8.4, 0.0001470497245478435, 0.44180901505381454
0.9, 8.5, 0.0001462468890868603, 0.4418134732073733
0.9, 8.6, 0.0001452945186676639, 0.4418864160825317
0.9, 8.7, 0.00014449884338530792, 0.44189891329750597
0.9, 8.8, 0.000143496360926889, 0.4420047596920842
0.9, 8.9, 0.00014263503471549212, 0.4420563719650343
0.9, 9.0, 0.00014193731481237194, 0.44204282813156537
0.9, 9.1, 0.00014112732381769765, 0.4420826331243034
0.9, 9.2, 0.0001402182194507109, 0.44217085277021717
0.9, 9.3, 0.00013941430518163092, 0.4422185414578934
0.9, 9.4, 0.00013916738906905667, 0.441724577906907
0.9, 9.5, 0.000138338243812362, 0.44179496122477796
0.9, 9.6, 0.00013753200475649516, 0.44186005366275427
0.9, 9.7, 0.00013678195485357229, 0.4419049296416289
0.9, 9.8, 0.00013607354312824147, 0.4419356956157519
0.9, 9.9, 0.0001353858956577939, 0.4419612438508829
0.9, 10.0, 0.00013461514847469124, 0.442028734655536
0.9, 10.1, 0.00013393632643580336, 0.44205897621934825
0.9, 10.2, 0.00013324240676433293, 0.4421001901805361
0.9, 10.3, 0.0001326274201431619, 0.44210906951747325
0.9, 10.4, 0.00013183910638650187, 0.4422020836186039
0.9, 10.5, 0.00013159549115674657, 0.44177632121928906
0.9, 10.6, 0.00013091985211134206, 0.4418266818819201
0.9, 10.7, 0.0001303176487008966, 0.4418464194501029
0.9, 10.8, 0.00012958123934267332, 0.4419329634966702
0.9, 10.9, 0.00012900469883132945, 0.4419478801548372
0.9, 11.0, 0.00012842526833381073, 0.4419674150949745
0.9, 11.1, 0.00012783030017305967, 0.44199787114116973
0.9, 11.2, 0.00012717779998207713, 0.4420594073832917
0.9, 11.3, 0.00012659933406322554, 0.44208875692987964
0.9, 11.4, 0.00012602236751466198, 0.4421208434309658
0.9, 11.5, 0.00012547015473975438, 0.4421439542838009
0.9, 11.6, 0.00012526672990544735, 0.441755620835263
0.9, 11.7, 0.0001245604797382096, 0.4418619046692549
0.9, 11.8, 0.00012407086661830546, 0.44186495774257933
0.9, 11.9, 0.0001235315068385258, 0.44189545284699294
0.9, 12.0, 0.0001229957722008718, 0.44192726257921094
0.9, 12.1, 0.00012244128347902152, 0.44197111961743013
0.9, 12.2, 0.00012197636074471753, 0.44197314724552883
0.9, 12.3, 0.00012141344964484112, 0.44202727565723254
0.9, 12.4, 0.00012089489053451803, 0.4420619109318209
0.9, 12.5, 0.0001203469069969536, 0.4421142793419084
0.9, 12.6, 0.00011984249418470699, 0.44214729852205203
0.9, 12.7, 0.00011965937160693934, 0.44179567462292907
0.9, 12.8, 0.0001191593312594608, 0.4418327885941105
0.9, 12.9, 0.00011862101015544529, 0.44189227619855703
0.9, 13.0, 0.00011813719544057388, 0.4419263350190317
0.9, 13.1, 0.00011772937301671197, 0.44192335294002194
0.9, 13.2, 0.00011726979951962125, 0.4419496650614279
0.9, 13.3, 0.00011677768827491822, 0.4419953944588186
0.9, 13.4, 0.00011631299139286497, 0.4420292837815664
0.9, 13.5, 0.00011583635019116932, 0.4420719218191958
0.9, 13.6, 0.00011544091342450676, 0.44207388619459714
0.9, 13.7, 0.00011492481689144491, 0.4421421785540495
0.9, 13.8, 0.00011475003752715337, 0.4418257248926714
0.9, 13.9, 0.00011430187720544102, 0.4418634334936254
0.9, 14.0, 0.00011391960395017765, 0.44186794851331923
0.9, 14.1, 0.00011342530440918668, 0.4419348568499665
0.9, 14.2, 0.00011306518791195732, 0.4419315666616401
0.9, 14.3, 0.00011265140018722294, 0.4419593121015523
0.9, 14.4, 0.00011228978226529885, 0.44196067416789875
0.9, 14.5, 0.00011178297493764794, 0.44204342787828405
0.9, 14.6, 0.00011138015426289343, 0.4420714600340049
0.9, 14.7, 0.00011103674614947547, 0.4420686992037142
0.9, 14.8, 0.00011062006065939013, 0.44210833504760355
0.9, 14.9, 0.00011040971761943125, 0.4418455365617968
0.9, 15.0, 0.00011001743045810036, 0.4418763781349054
0.9, 15.1, 0.00010965686803370752, 0.44189143223365746
0.9, 15.2, 0.00010927533727808078, 0.4419199960804312
0.9, 15.3, 0.00010891874107658564, 0.44193629634339954
0.9, 15.4, 0.00010852693388063362, 0.4419743360763882
0.9, 15.5, 0.00010819605870130934, 0.4419797528515792
0.9, 15.6, 0.0001078249533295439, 0.4420096580633935
0.9, 15.7, 0.00010738462784176248, 0.44208076823638875
0.9, 15.8, 0.0001070749820000549, 0.44207916979501943
0.9, 15.9, 0.0001067271725963931, 0.4421010103106921
0.9, 16.0, 0.00010657273863618604, 0.44183659724913016
0.9, 16.1, 0.00010616053797090635, 0.44189953754931216
